Idx,place,datetime,RH,temp,Air_velo,RAD(MJ/m2)
974,daegok,2021/06/23 23:00,89.2,20,0.6,11.91
974,daegok,2021/06/24 0:00,90.6,19.7,0.7,11.91
974,daegok,2021/06/24 1:00,94.5,19.4,0.4,0
974,daegok,2021/06/24 2:00,94.4,19.4,0.9,0
974,daegok,2021/06/24 3:00,96.4,19.1,1.1,0
974,daegok,2021/06/24 4:00,95.8,19,0.7,0
974,daegok,2021/06/24 5:00,95.6,19.1,0.4,0
974,daegok,2021/06/24 6:00,95.8,19,0.9,0
974,daegok,2021/06/24 7:00,93.5,19.9,0.8,0.24
974,daegok,2021/06/24 8:00,86.3,20.8,0.4,0.82
974,daegok,2021/06/24 9:00,82.4,21.5,0.6,1.46
974,daegok,2021/06/24 10:00,71.9,22.7,1,2.83
974,daegok,2021/06/24 11:00,70.1,23.4,1.3,5.03
974,daegok,2021/06/24 12:00,63.1,24.9,1.1,7.65
974,daegok,2021/06/24 13:00,63,25.4,1.6,10.14
974,daegok,2021/06/24 14:00,55.6,26.3,1.2,12.52
974,daegok,2021/06/24 15:00,60.2,26,1.7,14.34
974,daegok,2021/06/24 16:00,61.3,25.5,2.4,15.2
974,daegok,2021/06/24 17:00,60.3,25.3,2.7,15.88
974,daegok,2021/06/24 18:00,66.5,24.4,3.1,16.51
974,daegok,2021/06/24 19:00,72.5,23.5,2.3,16.86
974,daegok,2021/06/24 20:00,75.6,22.5,1.4,16.99
974,daegok,2021/06/24 21:00,77.7,21.5,,17.09
974,daegok,2021/06/24 22:00,91.9,19.8,0,17.2
974,daegok,2021/06/24 23:00,95.5,18.8,,17.3
974,daegok,2021/06/25 0:00,98,18.1,,17.39
974,daegok,2021/06/25 1:00,98.1,17.5,0.3,0.07
974,daegok,2021/06/25 2:00,98.4,17.1,0.3,0.13
974,daegok,2021/06/25 3:00,98.7,17.2,0.5,0.14
974,daegok,2021/06/25 4:00,98.9,17,1,0.14
974,daegok,2021/06/25 5:00,98.9,16.9,0.6,0.14
974,daegok,2021/06/25 6:00,98.9,16.9,0.4,0.17
974,daegok,2021/06/25 7:00,98.9,17.2,0.4,0.39
974,daegok,2021/06/25 8:00,98.8,19.1,0.5,1.24
974,daegok,2021/06/25 9:00,80.2,22.2,0.5,2.56
974,daegok,2021/06/25 10:00,75.4,24,0.8,4.66
974,daegok,2021/06/25 11:00,69.2,25.1,1.4,7.09
974,daegok,2021/06/25 12:00,62.9,26.5,1.6,9.55
974,daegok,2021/06/25 13:00,57.7,27.7,1.5,12.15
974,daegok,2021/06/25 14:00,57.5,27.9,2.7,14.51
974,daegok,2021/06/25 15:00,58.5,27.8,3.2,16.37
974,daegok,2021/06/25 16:00,54.6,27.3,2.9,18.29
974,daegok,2021/06/25 17:00,53.7,26.9,2.7,19.05
974,daegok,2021/06/25 18:00,51.6,26.7,2.5,20.1
974,daegok,2021/06/25 19:00,60.5,25.2,1.9,20.55
974,daegok,2021/06/25 20:00,69.4,23.5,1.5,20.71
974,daegok,2021/06/25 21:00,75.6,22.4,1,20.82
974,daegok,2021/06/25 22:00,83.2,21.2,0.7,20.89
974,daegok,2021/06/25 23:00,85.8,20.5,0.5,20.95
974,daegok,2021/06/26 0:00,88.2,20.3,0.7,21.01
974,daegok,2021/06/26 1:00,89.5,20,0.6,0.05
974,daegok,2021/06/26 2:00,92.1,19.5,0.6,0.11
974,daegok,2021/06/26 3:00,94.5,19.2,0.6,0.16
974,daegok,2021/06/26 4:00,94,19,0,0.21
974,daegok,2021/06/26 5:00,94.9,19,0,0.23
974,daegok,2021/06/26 6:00,95.4,18.9,0.7,0.23
974,daegok,2021/06/26 7:00,94.7,19,0,0.25
974,daegok,2021/06/26 8:00,97,19.2,0.8,0.34
974,daegok,2021/06/26 9:00,89.5,20.1,0,0.68
974,daegok,2021/06/26 10:00,86.6,20.9,0.9,1.35
974,daegok,2021/06/26 11:00,78.3,23.3,0.7,2.78
974,daegok,2021/06/26 12:00,65.9,24.5,1.5,5.64
974,daegok,2021/06/26 13:00,58,26.5,0.9,8.57
974,daegok,2021/06/26 14:00,54.9,26.6,1.2,11.11
974,daegok,2021/06/26 15:00,53.9,27.2,1.1,12.92
974,daegok,2021/06/26 16:00,50.8,27.3,1.7,14.17
974,daegok,2021/06/26 17:00,45.5,27.2,1.8,15.07
974,daegok,2021/06/26 18:00,56.3,26.5,1.7,15.63
974,daegok,2021/06/26 19:00,55.1,25.7,2.9,16.13
974,daegok,2021/06/26 20:00,64.7,24,1.6,16.26
974,daegok,2021/06/26 21:00,74.5,22.3,0.7,16.36
974,daegok,2021/06/26 22:00,86.7,20.9,0.2,16.44
974,daegok,2021/06/26 23:00,92.7,19.6,0.3,16.53
974,daegok,2021/06/27 0:00,93.4,18.7,0.6,16.63
974,daegok,2021/06/27 1:00,97.1,18.2,0,0.09
974,daegok,2021/06/27 2:00,96.7,17.6,0.2,0.17
974,daegok,2021/06/27 3:00,97.7,17,0.2,0.25
974,daegok,2021/06/27 4:00,97.8,16.9,1.1,0.31
974,daegok,2021/06/27 5:00,98.4,16.5,0,0.36
974,daegok,2021/06/27 6:00,98.9,16.9,0.8,0.4
974,daegok,2021/06/27 7:00,98.9,17.6,0.6,0.63
974,daegok,2021/06/27 8:00,85.7,21.8,0.3,1.56
974,daegok,2021/06/27 9:00,68.1,24.1,1.2,3.18
974,daegok,2021/06/27 10:00,59.4,24.8,2.1,5.32
974,daegok,2021/06/27 11:00,53.7,26.9,2.1,7.93
974,daegok,2021/06/27 12:00,53.4,27.9,2.8,10.83
974,daegok,2021/06/27 13:00,49,27.9,1.4,13.41
974,daegok,2021/06/27 14:00,47.7,29.2,1.3,15.5
974,daegok,2021/06/27 15:00,56.4,27.6,2.4,16.32
974,daegok,2021/06/27 16:00,58.9,28.6,2.3,17.97
974,daegok,2021/06/27 17:00,61.6,27.2,3.1,19.14
974,daegok,2021/06/27 18:00,64.2,26.3,2,19.77
974,daegok,2021/06/27 19:00,70.2,25.2,1.6,20.11
974,daegok,2021/06/27 20:00,74,23.8,1.2,20.29
974,daegok,2021/06/27 21:00,80.6,22.8,0.7,20.39
974,daegok,2021/06/27 22:00,90.6,21.4,0.2,20.47
974,daegok,2021/06/27 23:00,90.6,21.5,0.4,20.53
974,daegok,2021/06/28 0:00,91.1,21.2,0.8,20.56
974,daegok,2021/06/28 1:00,93.9,21.1,0.2,0.05
974,daegok,2021/06/28 2:00,93.8,21,0.7,0.06
974,daegok,2021/06/28 3:00,91.7,20.9,0.3,0.09
974,daegok,2021/06/28 4:00,93.3,20.8,0.6,0.09
974,daegok,2021/06/28 5:00,95.2,20.4,1,0.13
974,daegok,2021/06/28 6:00,94.9,20.3,0.4,0.21
974,daegok,2021/06/28 7:00,91.8,21.3,0.8,0.51
974,daegok,2021/06/28 8:00,85.1,22.4,2.1,1.19
974,daegok,2021/06/28 9:00,68.5,24.7,3.2,2.69
974,daegok,2021/06/28 10:00,64.8,25.9,3.1,4.85
974,daegok,2021/06/28 11:00,60.5,26.9,3.5,7.5
974,daegok,2021/06/28 12:00,62.9,27.8,3.2,10.04
974,daegok,2021/06/28 13:00,58.2,28.1,2,12.06
974,daegok,2021/06/28 14:00,52.2,28.7,1.4,14.4
974,daegok,2021/06/28 15:00,57.6,29,2.6,16.56
974,daegok,2021/06/28 16:00,54.5,28.6,1.3,17.6
974,daegok,2021/06/28 17:00,67,27,2.9,18.64
974,daegok,2021/06/28 18:00,70.4,26.4,1.5,19.11
974,daegok,2021/06/28 19:00,73,25.4,0.9,19.42
974,daegok,2021/06/28 20:00,87.5,23.2,1.8,19.46
974,daegok,2021/06/28 21:00,91.3,22.3,1.4,19.48
974,daegok,2021/06/28 22:00,94.6,21.8,1.1,19.48
974,daegok,2021/06/28 23:00,92.2,22,0.2,19.48
974,daegok,2021/06/29 0:00,94.5,21.4,1.3,19.48
974,daegok,2021/06/29 1:00,95.1,21.2,0.5,0
974,daegok,2021/06/29 2:00,97.5,20.8,0.6,0.03
974,daegok,2021/06/29 3:00,98.3,20.1,0.9,0.08
974,daegok,2021/06/29 4:00,98.7,19.3,0,0.13
974,daegok,2021/06/29 5:00,98.9,18.8,1.2,0.13
974,daegok,2021/06/29 6:00,98.9,18.9,0.4,0.18
974,daegok,2021/06/29 7:00,97.1,20.5,0.3,0.54
974,daegok,2021/06/29 8:00,83.5,22.4,0.9,1.49
974,daegok,2021/06/29 9:00,74.6,24.3,0.9,3.06
974,daegok,2021/06/29 10:00,67,25.1,1.5,5.21
974,daegok,2021/06/29 11:00,62.9,25.8,1.6,7.77
974,daegok,2021/06/29 12:00,58.5,27.8,1.3,10.3
974,daegok,2021/06/29 13:00,59.1,27.4,2.2,12.5
974,daegok,2021/06/29 14:00,54.6,28.2,2.6,14.6
974,daegok,2021/06/29 15:00,57.5,28,2,16.33
974,daegok,2021/06/29 16:00,59.9,27.3,3.3,17.27
974,daegok,2021/06/29 17:00,62.4,26.5,3.4,17.85
974,daegok,2021/06/29 18:00,72.1,25.3,2,18.02
974,daegok,2021/06/29 19:00,77,24.4,1.6,18.16
974,daegok,2021/06/29 20:00,80,23.4,2.5,18.24
974,daegok,2021/06/29 21:00,77.1,23.2,0.8,18.27
974,daegok,2021/06/29 22:00,81.1,22.6,0,18.32
974,daegok,2021/06/29 23:00,84.8,22,0.3,18.37
974,daegok,2021/06/30 0:00,89.3,21.6,0.9,18.42
974,daegok,2021/06/30 1:00,90.5,21,1,0.05
974,daegok,2021/06/30 2:00,91.5,20.8,0.2,0.12
974,daegok,2021/06/30 3:00,93.8,20.3,0,0.17
974,daegok,2021/06/30 4:00,95,20.2,0.6,0.2
974,daegok,2021/06/30 5:00,96.8,20.1,0.5,0.25
974,daegok,2021/06/30 6:00,95.5,19.9,0.5,0.34
974,daegok,2021/06/30 7:00,90.6,21.2,0.1,0.67
974,daegok,2021/06/30 8:00,86.4,22,0,1.16
974,daegok,2021/06/30 9:00,78.3,23.7,0.8,2.06
974,daegok,2021/06/30 10:00,72.8,24.2,1.3,3.11
974,daegok,2021/06/30 11:00,67.9,25.5,1.3,4.67
974,daegok,2021/06/30 12:00,63.3,26.6,2.2,7.08
974,daegok,2021/06/30 13:00,64.1,27.2,2,9.26
974,daegok,2021/06/30 14:00,58.7,28.3,1,11.72
974,daegok,2021/06/30 15:00,56.8,28.8,1.5,13.43
974,daegok,2021/06/30 16:00,55.6,29,1.4,14.86
974,daegok,2021/06/30 17:00,63,27.7,3,16
974,daegok,2021/06/30 18:00,68.7,26.1,2.7,16.64
974,daegok,2021/06/30 19:00,69.4,24.8,1.7,17.11
974,daegok,2021/06/30 20:00,74.2,23.7,0.8,17.25
974,daegok,2021/06/30 21:00,78.8,22.7,1.6,17.34
974,daegok,2021/06/30 22:00,88.3,21.5,0.3,17.42
974,daegok,2021/06/30 23:00,91.9,21,0.5,17.49
974,daegok,2021/07/01 0:00,94.2,20.2,0.6,17.6
974,daegok,2021/07/01 1:00,96.6,19.3,0.7,0.08
974,daegok,2021/07/01 2:00,97.6,18.7,0,0.16
974,daegok,2021/07/01 3:00,98.7,18.7,0.9,0.22
974,daegok,2021/07/01 4:00,98.6,18.4,0.5,0.25
974,daegok,2021/07/01 5:00,98.9,17.6,0,0.27
974,daegok,2021/07/01 6:00,98.9,17.8,0.9,0.32
974,daegok,2021/07/01 7:00,98.9,19,0.5,0.66
974,daegok,2021/07/01 8:00,83.5,22.2,0.7,1.59
974,daegok,2021/07/01 9:00,79.3,23.9,1.4,2.81
974,daegok,2021/07/01 10:00,74.7,25.2,3.1,4.7
974,daegok,2021/07/01 11:00,58.9,28.6,1.4,7.01
974,daegok,2021/07/01 12:00,52.4,29.1,1.9,9.79
974,daegok,2021/07/01 13:00,53.2,29.8,2.3,12.8
974,daegok,2021/07/01 14:00,52.1,30.1,2.5,15.22
974,daegok,2021/07/01 15:00,55.1,30.8,2,17.75
974,daegok,2021/07/01 16:00,50.6,30.7,0.9,19.19
974,daegok,2021/07/01 17:00,51.1,30.2,2.2,20.48
974,daegok,2021/07/01 18:00,52,30.4,1.5,21.54
974,daegok,2021/07/01 19:00,63.7,28.5,1.3,21.96
974,daegok,2021/07/01 20:00,68.3,27.2,1.6,22.08
974,daegok,2021/07/01 21:00,82.7,25.5,0.2,22.15
974,daegok,2021/07/01 22:00,83.6,24.3,0.6,22.24
974,daegok,2021/07/01 23:00,92.8,22.9,0.6,22.33
974,daegok,2021/07/02 0:00,94.8,22.6,0.7,22.38
974,daegok,2021/07/02 1:00,94.2,22.4,0.6,0.04
974,daegok,2021/07/02 2:00,93.8,22.1,1.1,0.12
974,daegok,2021/07/02 3:00,95.3,21.3,0.5,0.2
974,daegok,2021/07/02 4:00,97.6,21,0.5,0.27
974,daegok,2021/07/02 5:00,97.7,20.3,0.7,0.35
974,daegok,2021/07/02 6:00,95.1,20.8,1,0.47
974,daegok,2021/07/02 7:00,83.4,21.7,0.7,0.77
974,daegok,2021/07/02 8:00,78.2,22.7,0.9,1.32
974,daegok,2021/07/02 9:00,78.7,23.3,1.5,2.05
974,daegok,2021/07/02 10:00,71.6,24.9,0.8,3.41
974,daegok,2021/07/02 11:00,68.3,25.6,2.1,4.66
974,daegok,2021/07/02 12:00,60.5,27.5,1.3,6.67
974,daegok,2021/07/02 13:00,63.6,28.6,2.4,9.71
974,daegok,2021/07/02 14:00,60.4,29.2,1.7,12.44
974,daegok,2021/07/02 15:00,59.1,29.9,1.7,14.73
974,daegok,2021/07/02 16:00,57.5,29.6,1.1,16.38
974,daegok,2021/07/02 17:00,60.3,29.3,1.8,17.11
974,daegok,2021/07/02 18:00,64.5,28.4,2.3,18.09
974,daegok,2021/07/02 19:00,69.7,27.1,1.9,18.44
974,daegok,2021/07/02 20:00,70,26.6,2,18.51
974,daegok,2021/07/02 21:00,68.6,25.8,2.5,18.6
974,daegok,2021/07/02 22:00,73.2,24.7,1.9,18.71
974,daegok,2021/07/02 23:00,76.5,23.9,0.9,18.81
974,daegok,2021/07/03 0:00,89,21.7,0.8,18.91
974,daegok,2021/07/03 1:00,89.3,21.2,0.2,0.08
974,daegok,2021/07/03 2:00,91.8,20.6,0.5,0.17
974,daegok,2021/07/03 3:00,94.4,20.2,0.3,0.24
974,daegok,2021/07/03 4:00,90.1,20.8,0.9,0.26
974,daegok,2021/07/03 5:00,91.8,20.3,1.1,0.32
974,daegok,2021/07/03 6:00,88.6,20.9,1.2,0.37
974,daegok,2021/07/03 7:00,85.1,22.1,0.9,0.62
974,daegok,2021/07/03 8:00,77.4,23.7,1.8,1.16
974,daegok,2021/07/03 9:00,76.3,24.3,2.3,1.91
974,daegok,2021/07/03 10:00,75.9,24.2,1.6,2.45
974,daegok,2021/07/03 11:00,80.8,24,1.1,2.85
974,daegok,2021/07/03 12:00,84.5,23.9,1.5,3.33
974,daegok,2021/07/03 13:00,93.6,22.7,0.7,3.61
974,daegok,2021/07/03 14:00,94.6,22.1,2,3.84
974,daegok,2021/07/03 15:00,94.1,22,2.2,4.02
974,daegok,2021/07/03 16:00,98.1,21.8,1.2,4.18
974,daegok,2021/07/03 17:00,98.1,21.7,1.2,4.31
974,daegok,2021/07/03 18:00,98.3,21.6,1.4,4.4
974,daegok,2021/07/03 19:00,96.1,21.8,0.1,4.44
974,daegok,2021/07/03 20:00,97.5,21.8,0.7,4.44
974,daegok,2021/07/03 21:00,98.4,21.7,2,4.44
974,daegok,2021/07/03 22:00,98.8,21.9,0.4,4.44
974,daegok,2021/07/03 23:00,98.9,22.2,0.5,4.44
974,daegok,2021/07/04 0:00,92,24.3,3.2,4.44
974,daegok,2021/07/04 1:00,88.1,24.9,2.5,0
974,daegok,2021/07/04 2:00,89,25.6,4.1,0
974,daegok,2021/07/04 3:00,96.9,24.7,2.4,0
974,daegok,2021/07/04 4:00,94.9,25.2,4.3,0
974,daegok,2021/07/04 5:00,92.8,25.5,3.7,0
974,daegok,2021/07/04 6:00,92,25.1,3.2,0.06
974,daegok,2021/07/04 7:00,83.3,25.7,5.4,0.54
974,daegok,2021/07/04 8:00,78.5,26.2,4.7,1.65
974,daegok,2021/07/04 9:00,75.6,26.6,4.3,3.1
974,daegok,2021/07/04 10:00,72.1,26.6,5,4.99
974,daegok,2021/07/04 11:00,67.9,27.6,4.8,6.82
974,daegok,2021/07/04 12:00,68.7,28.3,4.9,9.25
974,daegok,2021/07/04 13:00,67.4,28.1,5,11.78
974,daegok,2021/07/04 14:00,73.4,27.4,4.8,13.05
974,daegok,2021/07/04 15:00,74,26.9,3.5,14.07
974,daegok,2021/07/04 16:00,75.6,26.7,3.9,14.94
974,daegok,2021/07/04 17:00,73.6,26.7,3.6,16.16
974,daegok,2021/07/04 18:00,75.7,26.1,3.4,16.7
974,daegok,2021/07/04 19:00,81.1,25,2.6,16.86
974,daegok,2021/07/04 20:00,89.8,23.7,1.5,16.87
974,daegok,2021/07/04 21:00,87.1,23.5,2.2,16.9
974,daegok,2021/07/04 22:00,89,23.2,2.2,16.93
974,daegok,2021/07/04 23:00,89.4,22.9,1.8,17
974,daegok,2021/07/05 0:00,89.8,22.8,1.9,17.06
974,daegok,2021/07/05 1:00,89.6,22.8,1.4,0.03
974,daegok,2021/07/05 2:00,90,22.7,1.5,0.05
974,daegok,2021/07/05 3:00,89.5,22.7,1.4,0.05
974,daegok,2021/07/05 4:00,92.8,22.1,1.3,0.05
974,daegok,2021/07/05 5:00,91.8,21.2,0.5,0.05
974,daegok,2021/07/05 6:00,94.3,21.2,0.6,0.05
974,daegok,2021/07/05 7:00,89.6,21.9,0.2,0.2
974,daegok,2021/07/05 8:00,85,22.5,0.4,0.55
974,daegok,2021/07/05 9:00,88.8,22.4,0.7,0.9
974,daegok,2021/07/05 10:00,94.2,22.2,0.6,1.06
974,daegok,2021/07/05 11:00,93.9,22.2,1.5,1.36
974,daegok,2021/07/05 12:00,86.6,23,1.5,2.11
974,daegok,2021/07/05 13:00,82.6,22.9,2.5,2.83
974,daegok,2021/07/05 14:00,89.9,22,2.5,3.43
974,daegok,2021/07/05 15:00,90.3,22.1,1.5,3.94
974,daegok,2021/07/05 16:00,93.4,22.2,0.5,4.25
974,daegok,2021/07/05 17:00,94.7,22,0.7,4.51
974,daegok,2021/07/05 18:00,95.1,21.9,0.8,4.65
974,daegok,2021/07/05 19:00,95.9,21.8,0.8,4.71
974,daegok,2021/07/05 20:00,95.3,21.4,0.6,4.71
974,daegok,2021/07/05 21:00,97.3,20.9,0.8,4.71
974,daegok,2021/07/05 22:00,98.9,20.9,0.8,4.71
974,daegok,2021/07/05 23:00,98.9,20.9,0.7,4.71
974,daegok,2021/07/06 0:00,98.9,,0.3,4.71
974,daegok,2021/07/06 1:00,98.9,21.1,0.6,0
974,daegok,2021/07/06 2:00,98.9,21.5,0.7,0
974,daegok,2021/07/06 3:00,98.9,23.2,0.7,0
974,daegok,2021/07/06 4:00,97.4,23.9,1.6,0
974,daegok,2021/07/06 5:00,97.6,24,5,0
974,daegok,2021/07/06 6:00,98.9,23.8,2.3,0
974,daegok,2021/07/06 7:00,98.9,23.9,1.1,0
974,daegok,2021/07/06 8:00,97.5,23.6,4,0.05
974,daegok,2021/07/06 9:00,96.3,22.7,1.5,0.13
974,daegok,2021/07/06 10:00,97.8,21.5,1.1,0.2
974,daegok,2021/07/06 11:00,97.2,21.2,0.9,0.28
974,daegok,2021/07/06 12:00,97.2,21.5,0.7,0.66
974,daegok,2021/07/06 13:00,96.5,21.8,2.1,1.15
974,daegok,2021/07/06 14:00,95.8,21.8,2.2,1.55
974,daegok,2021/07/06 15:00,98.9,21.1,0.7,1.65
974,daegok,2021/07/06 16:00,98.3,21.6,0.8,1.83
974,daegok,2021/07/06 17:00,97.9,21.8,0.4,1.96
974,daegok,2021/07/06 18:00,98.9,22,0.3,2.1
974,daegok,2021/07/06 19:00,98.9,22.2,1,2.14
974,daegok,2021/07/06 20:00,98.8,22,0.5,2.14
974,daegok,2021/07/06 21:00,98.9,22.2,0.3,2.14
974,daegok,2021/07/06 22:00,98.9,22.5,0.2,2.14
974,daegok,2021/07/06 23:00,98.9,22.5,0.2,2.14
974,daegok,2021/07/07 0:00,98.9,23.1,0.4,2.14
974,daegok,2021/07/07 1:00,98.9,23.4,0.5,0
974,daegok,2021/07/07 2:00,98.2,24,0.4,0
974,daegok,2021/07/07 3:00,96.1,24.5,,0
974,daegok,2021/07/07 4:00,95.1,24.9,1,0
974,daegok,2021/07/07 5:00,94.1,24.9,0.2,0
974,daegok,2021/07/07 6:00,95.2,24.9,0.7,0
974,daegok,2021/07/07 7:00,93.3,25.6,0.9,0.17
974,daegok,2021/07/07 8:00,90.6,26.4,1.7,0.5
974,daegok,2021/07/07 9:00,90.4,26.6,2.5,0.94
974,daegok,2021/07/07 10:00,91.6,26.6,1.2,1.36
974,daegok,2021/07/07 11:00,90.5,27,0.8,1.7
974,daegok,2021/07/07 12:00,98.2,25.6,2.2,1.9
974,daegok,2021/07/07 13:00,97.1,24.7,2.2,2.01
974,daegok,2021/07/07 14:00,97.2,24.5,1.1,2.25
974,daegok,2021/07/07 15:00,98.9,24.1,1.1,2.32
974,daegok,2021/07/07 16:00,98.9,24,0.5,2.39
974,daegok,2021/07/07 17:00,98.9,24,1.1,2.5
974,daegok,2021/07/07 18:00,98.6,24.2,2.3,2.66
974,daegok,2021/07/07 19:00,96.6,23.8,1.3,2.83
974,daegok,2021/07/07 20:00,93.9,23.4,2.5,2.86
974,daegok,2021/07/07 21:00,95.5,22.8,0.9,2.86
974,daegok,2021/07/07 22:00,96.9,22.4,0.8,2.86
974,daegok,2021/07/07 23:00,97.9,22.5,0.5,2.86
974,daegok,2021/07/08 0:00,98.8,22.2,0.3,2.86
974,daegok,2021/07/08 1:00,98.9,22,0.2,0
974,daegok,2021/07/08 2:00,98.9,22.1,0.6,0
974,daegok,2021/07/08 3:00,98.9,22.1,0.3,0
974,daegok,2021/07/08 4:00,98.9,22.3,1.8,0
974,daegok,2021/07/08 5:00,98.9,22.2,0.2,0
974,daegok,2021/07/08 6:00,98.7,22.8,2.1,0
974,daegok,2021/07/08 7:00,98,23.2,0.5,0.11
974,daegok,2021/07/08 8:00,94.4,24.2,0.2,0.4
974,daegok,2021/07/08 9:00,87.2,26.4,0.8,1.91
974,daegok,2021/07/08 10:00,79.6,27,1.8,4.03
974,daegok,2021/07/08 11:00,76.9,28.1,1.1,5.54
974,daegok,2021/07/08 12:00,76.8,28.3,1.2,7
974,daegok,2021/07/08 13:00,79.6,28.7,1.1,7.85
974,daegok,2021/07/08 14:00,80.5,28.5,1.2,8.71
974,daegok,2021/07/08 15:00,79.9,29.1,2.5,9.59
974,daegok,2021/07/08 16:00,77.2,28.9,2.9,10.94
974,daegok,2021/07/08 17:00,78.6,27,2.8,12.01
974,daegok,2021/07/08 18:00,84.6,27.1,1.1,12.84
974,daegok,2021/07/08 19:00,88.9,26.3,0.8,13.05
974,daegok,2021/07/08 20:00,93.4,25.4,1.2,13.08
974,daegok,2021/07/08 21:00,94.8,24.9,,13.08
974,daegok,2021/07/08 22:00,94.9,24.3,2.7,13.09
974,daegok,2021/07/08 23:00,95.9,24.1,1,13.09
974,daegok,2021/07/09 0:00,95.8,24,0.3,13.09
974,daegok,2021/07/09 1:00,97,23.8,0.4,0
974,daegok,2021/07/09 2:00,98.9,23.4,0.8,0
974,daegok,2021/07/09 3:00,98.6,23.7,0,0
974,daegok,2021/07/09 4:00,98.6,23.4,0.1,0
974,daegok,2021/07/09 5:00,98.9,23.6,0,0
974,daegok,2021/07/09 6:00,98.9,23.6,0.1,0
974,daegok,2021/07/09 7:00,98.8,23.8,0.7,0.11
974,daegok,2021/07/09 8:00,97.1,24.3,0.6,0.32
974,daegok,2021/07/09 9:00,94.6,24.9,0.9,0.85
974,daegok,2021/07/09 10:00,85.4,26.2,1.9,2.33
974,daegok,2021/07/09 11:00,80.9,27.5,1.7,3.85
974,daegok,2021/07/09 12:00,78.2,27.8,2.2,5.3
974,daegok,2021/07/09 13:00,74.7,29.2,3.1,7.63
974,daegok,2021/07/09 14:00,69.6,29.9,2.5,10.22
974,daegok,2021/07/09 15:00,74.1,27.5,1.9,12
974,daegok,2021/07/09 16:00,76.2,28.4,1.6,12.92
974,daegok,2021/07/09 17:00,71.3,29,2.6,13.97
974,daegok,2021/07/09 18:00,76.6,28.3,2.1,14.52
974,daegok,2021/07/09 19:00,79.7,27.9,1.4,14.77
974,daegok,2021/07/09 20:00,83.1,25.1,3,14.78
974,daegok,2021/07/09 21:00,83.4,24.5,2.1,14.79
974,daegok,2021/07/09 22:00,87.7,24.5,0.6,14.79
974,daegok,2021/07/09 23:00,91.4,24,1.1,14.8
974,daegok,2021/07/10 0:00,95.4,23.2,0.5,14.81
974,daegok,2021/07/10 1:00,96.1,23.2,0.1,0.01
974,daegok,2021/07/10 2:00,97.5,23.2,0.8,0.01
974,daegok,2021/07/10 3:00,95.9,23.1,0.3,0.02
974,daegok,2021/07/10 4:00,98.3,23.4,0.2,0.04
974,daegok,2021/07/10 5:00,97.8,23.1,0.3,0.06
974,daegok,2021/07/10 6:00,97.1,23.2,0.6,0.09
974,daegok,2021/07/10 7:00,94.5,24.3,0.7,0.43
974,daegok,2021/07/10 8:00,84.6,25.2,0.8,1.19
974,daegok,2021/07/10 9:00,80,26.3,1.3,2.13
974,daegok,2021/07/10 10:00,76.8,27,1.6,3.65
974,daegok,2021/07/10 11:00,68.9,28,1.9,5.63
974,daegok,2021/07/10 12:00,66.5,29.2,2.6,7.98
974,daegok,2021/07/10 13:00,67.1,29.1,3.7,10.68
974,daegok,2021/07/10 14:00,68.6,29.5,3.4,13.18
974,daegok,2021/07/10 15:00,68.8,29.1,5,15.12
974,daegok,2021/07/10 16:00,70.6,28.7,4.4,16.81
974,daegok,2021/07/10 17:00,71.2,28.7,,18.19
974,daegok,2021/07/10 18:00,75.2,27.7,4.5,19.07
974,daegok,2021/07/10 19:00,77.9,27.6,2.2,19.47
974,daegok,2021/07/10 20:00,84.3,26.4,1,19.61
974,daegok,2021/07/10 21:00,90.6,25.3,,19.68
974,daegok,2021/07/10 22:00,90.1,25.5,0.2,19.7
974,daegok,2021/07/10 23:00,95.2,25,0.2,19.72
974,daegok,2021/07/11 0:00,95.6,24.6,0.7,19.73
974,daegok,2021/07/11 1:00,94.2,24.9,0,0
974,daegok,2021/07/11 2:00,93.6,24.8,0.3,0
974,daegok,2021/07/11 3:00,91.4,24.9,0.4,0
974,daegok,2021/07/11 4:00,91.4,24.6,1.1,0
974,daegok,2021/07/11 5:00,90.7,24.5,1.6,0.01
974,daegok,2021/07/11 6:00,90.3,24,0.8,0.11
974,daegok,2021/07/11 7:00,87.5,24.8,1,0.51
974,daegok,2021/07/11 8:00,83.7,26.1,1,1.44
974,daegok,2021/07/11 9:00,80.4,26.3,2.5,2.58
974,daegok,2021/07/11 10:00,72.8,27.5,2.9,4.04
974,daegok,2021/07/11 11:00,67.3,29.2,1.7,6.5
974,daegok,2021/07/11 12:00,68.7,29.7,3,9.18
974,daegok,2021/07/11 13:00,67.8,30.2,2.8,11.77
974,daegok,2021/07/11 14:00,66.7,30.4,3.3,14.5
974,daegok,2021/07/11 15:00,67.2,30.8,3.3,16.8
974,daegok,2021/07/11 16:00,68.7,30.6,4,18.77
974,daegok,2021/07/11 17:00,71.8,30,2.2,19.75
974,daegok,2021/07/11 18:00,74,29.7,2.4,20.48
974,daegok,2021/07/11 19:00,77.2,29,,20.79
974,daegok,2021/07/11 20:00,84.1,27.8,0,20.9
974,daegok,2021/07/11 21:00,91.6,26.7,1.2,20.95
974,daegok,2021/07/11 22:00,91.9,26.4,,20.95
974,daegok,2021/07/11 23:00,78.9,24.9,1.8,20.96
974,daegok,2021/07/12 0:00,80,24.7,0.8,20.96
